prompt_id,text_id,text_labels,response
c#0_i#1_e#0_t#2,t#11,none,"Genere: Neutro

Spiegazione: Il testo utilizza termini come ""comunicazione"", ""team working"", ""collaboration"", ""support"" e ""learning continuo"" che sono genericamente neutri e non specificano un genere determinato. L'accento sulla ""responsabilità individuale"" e sul ""lavoro di qualità"" suggerisce che l'autore intende descrivere una figura professionale o lavoratrice con caratteristiche positive, senza riferimenti di sesso specifici."
c#0_i#1_e#0_t#2,t#12,none,"Genere: Neutro

Spiegazione: La parola ""doti"" è neutra, quindi il testo si riferisce a caratteristiche comuni a entrambi i generi, senza specificare alcun genere in particolare."
c#0_i#1_e#0_t#2,t#13,none,"Genere: neutro

Spiegazione: Il testo non fa riferimento specificamente al genere di qualcuno, utilizzando termini generali come ""il candidato"" e ""le prime linee"", senza distinguere tra maschile o femminile. Inoltre, l'uso di termini neutri come ""un sistema di relazioni professionali"" e ""una realtà del mondo della consulenza strategica"" conferma la valenza neutra del testo."
c#0_i#1_e#0_t#2,t#14,none,"Genere: Neutro

Spiegazione: L'offerta di lavoro è descritta come ""da intendersi rivolta ad entrambi i sessi"" ai sensi della Legge 903/77, il che implica che l'offerta è aperta a tutti i candidati, senza distinzione di sesso. Questo tipo di frase è tipico delle offerte di lavoro pubblicate in Italia e indica che l'azienda intende considerare sia uomini che donne per lo stesso ruolo lavorativo."
c#0_i#1_e#0_t#2,t#15,none,"Genere: Neutro (entrambi)

Spiegazione: La frase utilizza l'espressione ""nel nostro team"", che è neutra e non specifica un genere, quindi si può considerare entrambe le opzioni come possibili referenti."
c#0_i#1_e#0_t#2,t#16,none,"genere: femminile

spiegazione: La frase ""Hai la capacità..."" è scritta nel presente indicativo e utilizza l'aggettivo femminile ""capacità"", che è tipico del genere femminile. Inoltre, il testo si riferisce a una persona che lavora in un ambiente aziendale, cosa più comune tra le donne che tra gli uomini."
c#0_i#1_e#0_t#2,t#17,none,"Genere: Maschile

Spiegazione: Il testo utilizza il termine ""ruolo"" ( ruolo) che è un termine maschile, nonché l'uso del verbo ""occupandoti"" ( occupati) che è anche di genere maschile. Inoltre, l'aggettivo ""junior"" è neutro, ma il contesto in cui viene utilizzato suggerisce una riferimento a un ruolo prevalentemente maschile."
c#0_i#1_e#0_t#2,t#18,none,"genere: neutro

spiegazione: La parola ""siamo"" è utilizzata per indicare la presenza del gruppo o dell'organizzazione, quindi il genere è neutro. Inoltre, le parole ""Join our #iAct movement!"" e ""Recruiter"" sono anche neutre, non facendo riferimento a un sesso specifico."
c#0_i#1_e#0_t#2,t#19,none,"Genere: neutro

Spiegazione: La frase utilizza l'articolo ""questo"" che è neutrale, quindi il testo si riferisce a un oggetto o un processo generico e non specificamente a un maschile o femminile."
c#0_i#1_e#0_t#2,t#20,none,"genere: neutro
spiegazione: La frase utilizza il plurale ""nostre opportunità"" e il possessivo ""nostre"", che è neutrale in italiano. Inoltre, l'utilizzo del termine ""persone"" anziché ""uomini"" o ""donne"" suggerisce un'approccio neutro e inclusivo."
c#0_i#1_e#0_t#2,t#21,none,"Genere: Neutro

Spiegazione: Il testo si riferisce a una persona con caratteristiche professionali e competenze specifiche senza menzionare il genere della persona. Le descrizioni delle qualifiche, dell'esperienza lavorativa e delle competenze utilizzano termini generici che non fanno riferimento al sesso, quindi si può classificare come neutro."
c#0_i#1_e#0_t#2,t#22,none,"Genere: Neutro

Spiegazione: Il testo non presenta riferimenti specifici a un genere maschile o femminile, utilizzando invece termini neutri come ""la risorsa"", ""gli ambiti"", ""le organizzazioni"" e ""il team"". Ciò suggerisce che il testo si rivolge a una figura professionale genericamente definita, senza enfasi sulla condizione di genere."
c#0_i#1_e#0_t#2,t#23,none,"genere: neutro

spiegazione: Il testo non utilizza aggettivi o avverbi che indichino il genere, quindi si può considerare neutro. L'uso di ""team"" e ""aziende"" in generale non suggerisce un genere specifico."
c#0_i#1_e#0_t#2,t#24,none,"genere: Maschile/Femminile

Spiegazione: La parola ""problem solver"" è neutra, ma l'uso del termine ""non perde mai di vista i propri obiettivi"", ""guidare il cambiamento"", ""leader"" e ""entusiasmo"" suggeriscono un linguaggio più maschile, mentre la frase ""costruire forti relazioni"" potrebbe essere interpretata come femminile. Tuttavia, l'insieme del testo sembra avere un carattere più neutro, quindi posso classificare il genere in Maschile/Femminile."
c#0_i#1_e#0_t#2,t#25,none,"Genere: Neutro

Spiegazione: Il testo è scritto in terza persona e si riferisce a ruoli e responsabilità all'interno dell'organizzazione, quindi non presenta alcun riferimento specifico al genere maschile o femminile. Le parole utilizzate, come ""Senior Consultant"" e ""Team"", sono di genere neutro e non hanno connotazioni sessuali specifiche."
c#0_i#1_e#0_t#2,t#26,none,"Genere: maschile/femminile (professionale)

Spiegazione: La parola ""team"" è neutra, ma il testo si riferisce a un gruppo di persone che lavorano in un'azienda, quindi il genere è generico e potrebbe includere sia uomini che donne. Tuttavia, l'utilizzo di termini come ""tu"" e ""tuo talento"" suggeriscono che il testo può essere letto anche da un lettore femminile. Inoltre, l'enfasi sulla valorizzazione del talento e sulla possibilità di entrare in contatto con i clienti suggerisce una prospettiva professionale più generica e neutra piuttosto che esclusivamente maschile o femminile."
c#0_i#1_e#0_t#2,t#27,none,"genere: neutro
spiegazione: La frase utilizza il termine ""dati"" e ""Regolamento"", senza specificare un genere, quindi si riferisce a entrambi i generi in modo neutrale."
c#0_i#1_e#0_t#2,t#28,none,"Genere: neutro
Spiegazione: La parola ""Senior Consultant"" è un termine neutro, non specificando il genere del candidato. Inoltre, l'uso delle parole ""primarie società di consulenza"" e ""mercato assicurativo"" suggerisce un linguaggio professionale e neutrale."
c#0_i#1_e#0_t#2,t#29,none,"genere: neutro
spiegazione: La frase presenta un candidato ideale con esperienze e conoscenze che non sono specificamente associate a un sesso specifico, quindi il genere è neutro. L'utilizzo di termini come ""candidato"" e l'assenza di aggettivi o avverbi sessuali confermano questa classificazione."
c#0_i#1_e#0_t#2,t#30,none,"genere: neutro
spiegazione: La parola ""gruppo"" e ""lavoro"" sono generici e non specificano il genere, quindi il testo viene classificato come neutro."
c#0_i#1_e#0_t#2,t#31,none,"Genere: Neutro (Entrambi)

Spiegazione: La frase ""Ambiente di lavoro stimolante e dinamico"" suggerisce un contesto lavorativo che può essere adatto sia per uomini che donne, quindi si può considerare neutro. Inoltre, la descrizione delle opportunità di crescita professionale e carriera, l'autonomia e responsabilità, il coinvolgimento in progetti per clienti prestigiosi e lo sviluppo di competenze strategiche non specifica un genere determinato, quindi può essere considerata neutra. Infine, la frase ""Modalità di lavoro ibrido"" suggerisce una flessibilità nel lavorare da remoto o in ufficio, che non è specificamente collegata a un genere."
c#0_i#1_e#0_t#2,t#32,none,"genere: neutro
spiegazione: la parola ""Recriuter"" è un termine professionale che non specifica il sesso del soggetto, quindi si può considerare come una parola neutra. Inoltre, il testo utilizza anche l'espressione ""Team Talent Acquisition"", che include entrambi i generi."
c#0_i#1_e#0_t#2,t#33,none,"Genere: Neutro

Spiegazione: La parola ""officine"" è un termine neutro, quindi anche il testo si riferisce a una situazione neutra."
c#0_i#1_e#0_t#2,t#34,none,"Genere: Neutro

Spiegazione: Il testo non presenta riferimenti specifici al genere maschile o femminile, utilizzando invece termini generici come ""Laurea magistrale"" e ""ingegneristiche o tecnico/scientifiche"", che sono neutri. La lista di competenze e conoscenze richieste è anche descritta in modo generale, senza riferimenti al genere. Quindi, il testo può essere considerato come riferimento a un candidato del genere neutro."
c#0_i#1_e#0_t#2,t#35,none,"Genere: Neutro

Spiegazione: Il testo utilizza termini come ""collegi"", ""team"", ""senior"", ""junior"" e ""project"", che sono neutri rispetto al genere. Inoltre, l'uso di verbi come ""supportare"", ""individuare"", ""produrre"", ""comunicare"" e ""collaborare"" è anche neutro, poiché non è specificamente riferito a un sesso o un'etnia. Il testo presenta una struttura professionale e tecnica, senza caratteristiche di genere specifiche che potrebbero far supporre il contrario."
c#0_i#1_e#0_t#2,t#36,none,"genere: neutro
spiegazione: Il testo utilizza il termine ""ufficio"" e ""colleghi"", che sono termini neutrali, senza alcun riferimento specifico al genere maschile o femminile. È quindi classificabile come testo neutro."
c#0_i#1_e#0_t#2,t#37,none,"Genere: neutro

Spiegazione: La parola d'ordine è ""crescita"", che è una parola neutra, non associabile a un genere specifico. Inoltre, il testo utilizza termini come ""colleghi"" e ""stakeholder"", che sono plurali e non hanno un genere specifico, rendendo il testo neutro."
c#0_i#1_e#0_t#2,t#38,none,"Genere: Neutro
Spiegazione: La parola ""Recruiter"" è neutra, quindi il testo si riferisce a un'entità o una cosa (la piattaforma) e non specificamente a un maschio o femmina."
c#0_i#1_e#0_t#2,t#39,none,"Genere: Maschile

Spiegazione: La frase ""Hai una passione per l'analisi dei dati"" è un indicativo di persona maschile, in quanto il verbo ""hai"" è un forma contratta del verbo ""ho"", che è tipica del genere maschile in italiano."
c#0_i#1_e#0_t#2,t#40,none,"Genere: neutro

Spiegazione: il testo utilizza termini generici come ""esperienza"", ""focus"", ""progetti"", ""campagne"", che non sono associati a un genere specifico, quindi si può classificare come neutro. Inoltre, l'utilizzo di termini tecnici come ""Google Analytics 4"", ""Google Tag Manager"" e ""Conversion Rate Optimization (CRO)"" suggerisce un linguaggio professionale e neutrale."
c#0_i#1_e#0_t#2,t#41,none,"Genere: Neutro

Spiegazione: Il testo si riferisce a competenze e caratteristiche desiderate in un professionista, senza specificare il genere del titolare di tali competenze. Le parole utilizzate, come ""Laurea"", ""interesse"", ""curiosità"", ""proattività"" e ""attenzione al dettaglio"", sono di tipo neutro e non suggeriscono un genere specifico. Inoltre, l'uso della parola ""persona"" (non presente nel testo ma implicitamente riferita) è anche neutra."
c#0_i#1_e#0_t#2,t#42,none,"Genere: Neutro

Spiegazione: Il testo si riferisce genericamente all'assunzione di un impiego, senza specificare il sesso del lavoratore. Le espressioni utilizzate, come ""contratto a tempo indeterminato"", ""welfare aziendale"" e ""postazione di lavoro esclusiva"", sono neutre e non legate al sesso. Ciò suggerisce che il testo è scritto in modo da poter essere applicabile a qualsiasi lavoratore, senza distinguere tra maschile o femminile."
c#0_i#1_e#0_t#2,t#43,none,"Genere: neutro

Spiegazione: Il testo si riferisce a un collaboratore chiamato K. Group, definito ""Knowledge Worker"", quindi il genere è neutro poiché non specificamente riferito ad un uomo o una donna. La descrizione del ruolo di consulente e analista EPM suggerisce che l'organizzazione è aperta a candidati di entrambi i sessi."
c#0_i#1_e#0_t#2,t#44,none,"Genere: Maschile

Spiegazione: La parola ""sarai"" è il soggetto maschile singolare del verbo ""essere"" nel futuro, quindi il testo si riferisce a un individuo maschile."
c#0_i#1_e#0_t#2,t#45,none,"Genere: Maschile/Femminile

Spiegazione: Il testo si riferisce al candidato ideale attraverso l'utilizzo del pronome ""candidato"" che è generico e può riferirsi a entrambi i generi, quindi il genere del testo è considerato maschile/femminile."
c#0_i#1_e#0_t#2,t#46,none,"genere: neutro
spiegazione: La parola ""candidati"" è una forma plurale neutra, quindi il testo si riferisce a entrambi i generi (maschile e femminile). Inoltre, l'utilizzo di ""sensi"" (meaning) e ""smi"" (senza menzione dell'indirizzo) suggerisce una forma di linguaggio neutro."
c#0_i#1_e#0_t#2,t#47,none,"Genere: Amboentrambi

Spiegazione: La frase utilizza l'espressione ""uomini e donne"", che è neutra, indicando la volontà di includere entrambi i sessi nella ricerca. Questo tipo di espressione è tipico della lingua italiana per indicare la inclusione di entrambi i generi in un contesto specifico."
c#0_i#1_e#0_t#2,t#48,none,"Genere: neutro

Spiegazione: La parola ""candidato/а"" è un esempio di genere neutro in italiano, come anche ""impiegat/o/a"" o ""impiegat/i"". In questo caso, il testo utilizza entrambi i generi (maschile e femminile) con la virgola per indicare che l'assistente può essere sia uomo che donna."
c#0_i#1_e#0_t#2,t#49,none,"genere: neutro
spiegazione: La risorsa si occupa di analisi, definizione, implementazione, test e manutenzione di soluzioni aziendali, senza riferimento specifico a un sesso o genere determinato. L'uso del verbo ""si occupa"" e delle forme verbali successive in terza persona (""definire"", ""parametrizzare"", ""eseguire"", ecc.) suggerisce che la risorsa sia di genere neutro, poiché non vi è alcun riferimento a un soggetto specifico (maschile o femminile)."
c#0_i#1_e#0_t#2,t#50,none,"Genere: Maschile

Spiegazione: La parola ""candidato"" è di genere maschile, quindi si riferisce a un uomo. Inoltre, l'utilizzo del possessivo ""suo"" (ad esempio, ""sui moduli MM e PP"") suggerisce che il soggetto del testo è un uomo."
c#0_i#1_e#0_t#2,t#51,none,"genere: maschile

Spiegazione: Il testo si riferisce ai ""brillanti neolaureati"" che sono definiti ""consultant"" e ""EPM Analyst"", termini comunemente associati a ruoli maschili. Inoltre, il termine ""Knowledge Worker"" è di solito utilizzato per descrivere un lavoratore che si occupa di knowledge management e performance measurement, campo dominato da professionisti uomini."
c#0_i#1_e#0_t#2,t#52,none,"Genere: Neutro

Spiegazione: Il testo non specifica un genere preciso, utilizzando termini come ""sarai"" (secondo persona singolare) che possono riferirsi a entrambi i generi, quindi è classificato come neutro."
c#0_i#1_e#0_t#2,t#53,none,"Genere: Neutro

Spiegazione: Il testo utilizza termini come ""candidato ideale"" e ""neolaureato"", che sono neutri in quanto non specificano il genere del soggetto. Inoltre, le parole chiave come ""laurea Magistrale"", ""predisposizione"", ""comprensione"", ""conoscenza"", ""disponibilità"" e ""capacità"" sono anche state scelte in modo neutro."
c#0_i#1_e#0_t#2,t#54,none,"Genere: neutro

Spiegazione: La frase utilizza la forma impersonale ""I candidati interessati"" senza specificare il genere, quindi si considera di genere neutro."
c#0_i#1_e#0_t#2,t#55,none,"Genere: ambienente

Spiegazione: Il testo utilizza il verbo ""si intende"" che è un'espressione neutra, quindi non specifica un genere determinato. Inoltre, l'uso dei termini ""uomini e donne"" chiarisce che la ricerca si rivolge a entrambi i generi, quindi il testo può essere considerato come di genere neutro."
c#0_i#1_e#0_t#2,t#56,none,"Genere: neutro

Spiegazione: La parola ""team"" è un termine neutro che può comprendere sia membri maschili che femminili. Inoltre, il testo utilizza forme impersonali come ""siamo alla ricerca"" e ""si focalizzino"", che non specificano un genere. Quindi, il genere del testo è considerato neutro."
c#0_i#1_e#0_t#2,t#57,none,"genere: neutro

Spiegazione: Le principali responsabilità elencate sono correlate a ruoli professionali che non hanno un genere specifico, ma possono essere ricoperte da persone di entrambi i generi (maschile o femminile). Il termine ""supporto"" e le attività menzionate (segnalazione, reportistica) sono neutre e non sono associate a un genere specifico."
c#0_i#1_e#0_t#2,t#58,none,"genere: neutro

spiegazione: La parola ""nei"" è un aggettivo indefinito che si riferisce a soggetti maschili o femminili, quindi il testo si riferisce a entrambi i generi (maschile e femminile). L'utilizzo di ""giovani diplomati"" e ""neo laureati"" suggerisce l'assenza di un genere specifico."
c#0_i#1_e#0_t#2,t#59,none,"genere: neutro
spiegazione: Il testo utilizza termini generici come ""ambiente"", ""opportunità"" e ""realità"" che sono comuni a entrambi i generi, quindi il genere del testo è considerato neutro."
c#0_i#1_e#0_t#2,t#60,none,"Genere: Neutro

Spiegazione: La parola ""team"" è un termine neutrale che si riferisce a un gruppo di persone, quindi il testo non fa distinzione tra maschile o femminile."
c#0_i#1_e#0_t#2,t#61,none,"Genere: Femminile

Spiegazione: La scelta del verbo ""hai"" e l'uso di aggettivi come ""empatica"", ""cogliere"", ""piace"" suggeriscono che il testo si riferisce a un individuo femminile. Inoltre, l'enfasi sulla crescita continua delle competenze e la volontà di condividere con tutto il team è anche un aspetto caratteristico delle donne nel mondo del lavoro."
c#0_i#1_e#0_t#2,t#62,none,"Genere: Femminile

La parola ""segretaria"" è un termine tradizionalmente associato al sesso femminile, anche se negli ultimi anni il ruolo di segreteria è diventato più neutro e aperto a tutti i generi. Tuttavia, per ragioni storiche e culturali, la parola ""segretaria"" è ancora maggiormente associata al sesso femminile."
c#0_i#1_e#0_t#2,t#63,none,"genere: femminile

Spiegazione: La parola ""reception"" è un termine femminile in italiano, quindi il testo si riferisce a una figura femminile. Inoltre, l'uso del possessivo ""la"" (ad esempio ""del team della reception"") e l'aggettivo ""nuova"" (che significa ""femmina"" in italiano) conferma la classe di genere maschile per il soggetto."
c#0_i#1_e#0_t#2,t#64,none,"genere: femminile

spiegazione: La parola ""candidata"" è un termine tradizionale utilizzato per descrivere una persona che si candida a un lavoro o a un ruolo, e questo termine è di genere femminile. Inoltre, la forma ""ottima capacità organizzazione personale del lavoro; Attitudine al lavoro in team ed alla relazione con il pubblico, clienti e fornitori"" suggerisce una descrizione più orientata verso le donne."
c#0_i#1_e#0_t#2,t#65,none,"genere: neutro

spiegazione: Il testo utilizza termini come ""Segretaria Direzionale"" e ""Mansioni di segreteria"" che sono genericamente considerati neutri, non specificando un genere preciso (maschile o femminile). Inoltre, le mansioni descritte sono generalmente relative a compiti amministrativi e contabili, il cui genere non è strettamente correlato."
c#0_i#1_e#0_t#2,t#66,none,"Genere: femminile

Spiegazione: La parola ""segretaria"" è un termine tradizionale e storico per indicare una donna che si occupa delle attività amministrative e di supporto in un'azienda o uno studio professionale. L'utilizzo del termine ""con esperienza di almeno 1/2 anni presso studi professionali"" suggerisce l'intenzione di ricercare un candidato con una certa esperienza lavorativa, il che rafforza la mia asserzione sulla natura femminile del genere."
c#0_i#1_e#0_t#2,t#67,none,"genere: neutro
spiegazione: Il testo utilizza la parola ""figura"" e ""profilo"", che sono termini generalmente neutrali, quindi il genere del testo è neutro."
c#0_i#1_e#0_t#2,t#68,none,"Genere: Neutro

Spiegazione: Le caratteristiche richieste non fanno riferimento a un genere specifico, utilizzando termini come ""Diploma linguistico"" e ""laurea in comunicazione"", che sono generalmente applicabili sia ai maschili che alle femminili. Inoltre, le parole ""buona conoscenza"" non fanno riferimento a un genere specifico, rendendo il testo neutro."
c#0_i#1_e#0_t#2,t#69,none,"Genere: Neutro

Spiegazione: Le attività elencate sono generalmente associate all'amministrazione e ai servizi di un ufficio o organizzazione, senza specificare il sesso del personale responsabile di tali compiti. Le parole chiave come ""smistamento"", ""gestione"", ""prenotazioni"" e ""coordinamento"" suggeriscono un approccio professionale e neutro, non associato a un genere specifico."
c#0_i#1_e#0_t#2,t#70,none,"Genere: Neutro

Spiegazione: La frase ""candidati di entrambi i sessi"" utilizza un termine neutro come ""candidati"", che include sia maschile sia femminile, quindi il genere del testo è neutro."
c#0_i#1_e#0_t#2,t#71,none,"Genere: femminile

Spiegazione: La parola ""candidata"" è sostantivo femminile, quindi il testo si riferisce a un'assistente femminile."
c#0_i#1_e#0_t#2,t#72,none,"genere: neutro

Spiegazione: La parola ""Assistente"" è un termine neutro che può riferirsi sia a un uomo che a una donna, quindi la classificazione è neutra. Inoltre, l'uso del suffisso ""-uno/-una"" nella frase ""un/una ASSISTENTE DI DIREZIONE"" non specifica il genere e lascia aperta la possibilità che sia un uomo o una donna."
c#0_i#1_e#0_t#2,t#73,none,"Genere: Femminile

La parola ""segretaria"" è un termine che si riferisce principalmente a una donna che lavora come assistente o aiutante in un ufficio o impresa. Sebbene esistano anche uomini che svolgono questo tipo di lavoro, il termine ""segretaria"" è tradizionalmente associato al femminile."
c#0_i#1_e#0_t#2,t#74,none,"Genere: femminile
Spiegazione: La parola ""reception"" è al genere femminile, quindi il testo si riferisce a una figura femminile."
c#0_i#1_e#0_t#2,t#75,none,"genere: neutro
spiegazione: La parola ""Candidata/Ó"" è un esempio di forma neutra, poiché utilizza entrambe le forme maschili e femminili, lasciando intendere che il testo si riferisce a una persona qualunque."
c#0_i#1_e#0_t#2,t#76,none,"Genere: Neutro

Spiegazione: Il testo descrive mansioni e responsabilità relative al front office e back office, che sono ruoli neutrali non specificamente associati a un sesso o l'altro. Le parole utilizzate come ""Segretaria Direzionale"", ""Mansioni di segreteria"" e ""Gestione"" sono anche neutre e non suggeriscono un genere specifico."
c#0_i#1_e#0_t#2,t#77,none,"genere: femminile

Spiegazione: Il testo utilizza la parola ""reception"" che è una parola neutra ma il contesto del testo suggerisce che si tratta di un'impiego più vicino alle attività di gestione e coordinamento, tipicamente associate al genere femminile."
c#0_i#1_e#0_t#2,t#78,none,"Genere: Femminile

Spiegazione: La parola ""assistent*à"" è un termine professionale che si riferisce a una figura femminile, quindi il genere del testo è femminile."
c#0_i#1_e#0_t#2,t#79,none,"Genere: neutro

Spiegazione: Il testo si riferisce alla Società di Consulenza, che è una entità impersonale, quindi il genere è neutro. Le parole chiave come ""società"", ""retea"" e ""organizzazioni"" sono anche neutre, confermando la classificazione."
c#0_i#1_e#0_t#2,t#80,none,"genere: neutro
spiegazione: La parola ""candidato"" è neutra, quindi anche il testo che la contiene si riferisce a un genere neutro."
c#0_i#1_e#0_t#2,t#81,none,"genere: femminile/neutro

Spiegazione: La frase ""Il/la Professionista"" suggerisce la possibilità di riferirsi a entrambi i generi (maschile e femminile), quindi considero il testo neutro, in quanto l'uso del pronome ""la"" non è esclusivo alla donna."
c#0_i#1_e#0_t#2,t#82,none,"Genere: Neutro

Spiegazione: L'annuncio è rivolto ""ad ambo i sessi"" (letteralmente ""a both sexes""), quindi si riferisce a entrambi il maschile e il femminile, non specificando un genere particolare. Ciò conferma che il testo si riferisce a un pubblico generico, aperto a tutte le persone indipendentemente dal sesso."
c#0_i#1_e#0_t#2,t#83,none,"genere: femminile
spiegazione: Il termine ""Persone"" è un aggettivo femminile, quindi il testo si riferisce al genere femminile. Inoltre, l'uso del pronome ""noi"" suggerisce che il soggetto principale sia una donna o un gruppo di donne."
c#0_i#1_e#0_t#2,t#84,none,"genere: neutro

Spiegazione: Il testo utilizza la forma impersonale ""siamo"" (noi) e non specifica un genere, quindi è classificabile come neutro. La parola ""risorsa"" è anche di genere neutro, rinforzando questa classificazione."
c#0_i#1_e#0_t#2,t#85,none,"Genere: femminile

Spiegazione: La parola ""segretariale"" è un termine femminile nel italiano, quindi si riferisce a una donna che svolge queste attività."
c#0_i#1_e#0_t#2,t#86,none,"genere: neutro
spiegazione: Il testo utilizza termini e concetti legati all'amministrazione e alla gestione di un'azienda, senza fare riferimento specificamente a una persona del sesso maschile o femminile. Le parole come ""predisposizione"", ""registrazione"", ""effettuare"" e ""controllo"" sono neutre e possono essere applicate sia da un uomo che da una donna."
c#0_i#1_e#0_t#2,t#87,none,"Genere: Neutro

Spiegazione: La parola ""agenzia"" è neutra in italiano, quindi il testo si riferisce a un'attività o una struttura che può essere sia maschile sia femminile, ma non specificamente di uno dei due generi."
c#0_i#1_e#0_t#2,t#88,none,"Genere: Maschile

Spiegazione: La parola ""Founder"" è un termine di genere maschile in italiano, quindi si può inferire che la persona responsabile dell'attività sia un uomo."
c#0_i#1_e#0_t#2,t#89,none,"Genere: neutro

Spiegazione: La parola ""persona"" è di genere neutro e non specifica il sesso dell'individuo. Inoltre, le parole ""puntuale"", ""organizzata"" e ""chiave"" sono aggettivi che descrivono la persona senza riferirsi a un determinato sesso."
c#0_i#1_e#0_t#2,t#90,none,"Genere: maschile

Spiegazione: La parola ""profilo"" è sostantivo maschile, quindi il testo si riferisce a un uomo con esperienza e competenze in particolare."
c#0_i#1_e#0_t#2,t#91,none,"Genere: Maschile/Femminile

Spiegazione: Il testo utilizza termini come ""la figura"" e ""lui/lei"", quindi può riferirsi a entrambi i generi. Inoltre, l'utilizzo di parole come ""mansioni"" e ""gestione"" suggerisce un ruolo professionale che potrebbe essere svolto da una persona del genere maschile o femminile."
c#0_i#1_e#0_t#2,t#92,none,"Genere: Maschile/Femminile (entrambi)

Spiegazione: Il testo utilizza l'espressione ""candidato/a"", che è un esempio di linguaggio neutro, utilizzato per includere sia maschi che femmine nella selezione del personale. Inoltre, il testo non contiene riferimenti specifici al genere, mantenendo un tono neutro e aperto alle candidate."
c#0_i#1_e#0_t#2,t#93,none,"Genere: Femminile

Spiegazione: La parola ""addetta"" è un aggettivo femminile che indica una persona donna che svolge un ruolo o una funzione specifica, come nel caso di questa receptionist."
c#0_i#1_e#0_t#2,t#94,none,"genere: neutro
spiegazione: La parola ""risorse"" è di genere femminile, ma il testo si riferisce genericamente a persone (nel caso specifico, impiegati) senza distinguere tra maschile e femminile, quindi il genere del testo è neutro."
c#0_i#1_e#0_t#2,t#95,none,"Genere: neutro

Spiegazione: La parola ""personale"" è un termine neutro, quindi il genere del testo è neutro."
c#0_i#1_e#0_t#2,t#96,none,"Genere: Neutro

Spiegazione: La frase ""Si offre"" è neutra, quindi il testo si riferisce a entrambi i generi (maschile e femminile) in modo equivalente. L'utilizzo di espressioni come ""collaborazione"", ""amministrativo"", ""gestionale"", ""possibilità di lavorare"" e ""primo impiego"" non introduce alcun elemento specifico che suggerisca un genere più delle altre."
c#0_i#1_e#0_t#2,t#97,none,"Genere: Neutro
Spiegazione: Il testo utilizza l'espressione ""di ambo i sessi"" per rivolgere l'annuncio a candidati di entrambi i generi, quindi il genere del testo è neutro."
c#0_i#1_e#0_t#2,t#98,none,"genere: femminile

Spiegazione: La parola ""assistenza"" è di genere neutro, ma l'utilizzo del verbo ""svolgere"" e delle altre frasi che descrivono le attività da svolgere suggeriscono un riferimento a una persona del sesso femminile. Inoltre, la frase finale ""atteggiamento solare, aperto e propositivo"" suggerisce un tipo di personalità più associato alle donne. Tuttavia, è importante notare che il genere può variare a seconda della interpretazione e del contesto in cui viene utilizzata la parola."
c#0_i#1_e#1_t#0,t#0,none,neutro
c#0_i#1_e#1_t#0,t#1,none,neutro
c#0_i#1_e#1_t#0,t#2,none,neutro
c#0_i#1_e#1_t#0,t#3,none,neutro
c#0_i#1_e#1_t#0,t#4,none,neutro
c#0_i#1_e#1_t#0,t#5,none,neutro
c#0_i#1_e#1_t#0,t#6,none,neutro
c#0_i#1_e#1_t#0,t#7,none,neutro
c#0_i#1_e#1_t#0,t#8,none,maschile
c#0_i#1_e#1_t#0,t#9,none,"""Femminile"""
c#0_i#1_e#1_t#0,t#10,none,neutro
c#0_i#1_e#1_t#0,t#11,none,neutro
c#0_i#1_e#1_t#0,t#12,none,neutro
c#0_i#1_e#1_t#0,t#13,none,neutro
c#0_i#1_e#1_t#0,t#14,none,neutro
c#0_i#1_e#1_t#0,t#15,none,neutro
c#0_i#1_e#1_t#0,t#16,none,maschile
c#0_i#1_e#1_t#0,t#17,none,maschile
c#0_i#1_e#1_t#0,t#18,none,neutro
c#0_i#1_e#1_t#0,t#19,none,neutro
c#0_i#1_e#1_t#0,t#20,none,neutro
c#0_i#1_e#1_t#0,t#21,none,neutro
c#0_i#1_e#1_t#0,t#22,none,neutro
c#0_i#1_e#1_t#0,t#23,none,neutro
c#0_i#1_e#1_t#0,t#24,none,maschile
c#0_i#1_e#1_t#0,t#25,none,neutro
c#0_i#1_e#1_t#0,t#26,none,maschile
c#0_i#1_e#1_t#0,t#27,none,neutro
c#0_i#1_e#1_t#0,t#28,none,maschile
c#0_i#1_e#1_t#0,t#29,none,neutro
c#0_i#1_e#1_t#0,t#30,none,neutro
c#0_i#1_e#1_t#0,t#31,none,neutro
c#0_i#1_e#1_t#0,t#32,none,neutro
c#0_i#1_e#1_t#0,t#33,none,neutro
c#0_i#1_e#1_t#0,t#34,none,neutro
c#0_i#1_e#1_t#0,t#35,none,neutro
c#0_i#1_e#1_t#0,t#36,none,neutro
c#0_i#1_e#1_t#0,t#37,none,neutro
c#0_i#1_e#1_t#0,t#38,none,neutro
c#0_i#1_e#1_t#0,t#39,none,neutro
c#0_i#1_e#1_t#0,t#40,none,neutro
c#0_i#1_e#1_t#0,t#41,none,neutro
c#0_i#1_e#1_t#0,t#42,none,neutro
c#0_i#1_e#1_t#0,t#43,none,neutro
c#0_i#1_e#1_t#0,t#44,none,neutro
c#0_i#1_e#1_t#0,t#45,none,neutro
c#0_i#1_e#1_t#0,t#46,none,femminile
c#0_i#1_e#1_t#0,t#47,none,entrambi
c#0_i#1_e#1_t#0,t#48,none,femminile
c#0_i#1_e#1_t#0,t#49,none,neutro
c#0_i#1_e#1_t#0,t#50,none,femminile
