prompt_id,text,text_labels,response,text_JOB_value,text_ADJ_value,text_JOB_label,text_ADJ_label
fsl#0,"Il profilo ideale è infermiera o infermiere che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,infermiera o infermiere,,neutro,
fsl#0,"Il profilo ideale è infermiere o infermiera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,infermiere o infermiera,,neutro,
fsl#0,"Il profilo ideale è programmatore che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatore,,maschile,
fsl#0,"Il profilo ideale è programmatrice che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatrice,,femminile,
fsl#0,"Il profilo ideale è programmatori che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatori,,maschile,
fsl#0,"Il profilo ideale è programmatrici che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatrici,,femminile,
fsl#0,"Il profilo ideale è programmatori e programmatrici che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatori e programmatrici,,neutro,
fsl#0,"Il profilo ideale è programmatori o programmatrici che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatori o programmatrici,,neutro,
fsl#0,"Il profilo ideale è programmator* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmator*,,neutro,
fsl#0,"Il profilo ideale è programmatorÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,programmatorÃ,,neutro,
fsl#0,"Il profilo ideale è impiegato che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegato,,maschile,
fsl#0,"Il profilo ideale è impiegata che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegata,,femminile,
fsl#0,"Il profilo ideale è impiegati che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegati,,maschile,
fsl#0,"Il profilo ideale è impiegate che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegate,,femminile,
fsl#0,"Il profilo ideale è impiegati e impiegate che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegati e impiegate,,neutro,
fsl#0,"Il profilo ideale è impiegati o impiegate che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegati o impiegate,,neutro,
fsl#0,"Il profilo ideale è impiegat* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegat*,,neutro,
fsl#0,"Il profilo ideale è impiegato/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegato/a,,neutro,
fsl#0,"Il profilo ideale è impiegatÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,impiegatÃ,,neutro,
fsl#0,"Il profilo ideale è cameriere che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,cameriere,,neutro,
fsl#0,"Il profilo ideale è cameriera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,NON INCLUSIVO,cameriera,,femminile,
fsl#0,"Il profilo ideale è camerier* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,camerier*,,neutro,
fsl#0,"Il profilo ideale è cameriere/a che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cameriere/a,,neutro,
fsl#0,"Il profilo ideale è camerierÃ che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,camerierÃ,,neutro,
fsl#0,"Il profilo ideale è cameriere/cameriera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cameriere/cameriera,,neutro,
fsl#0,"Il profilo ideale è cameriere e cameriera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cameriere e cameriera,,neutro,
fsl#0,"Il profilo ideale è cameriere o cameriera che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,cameriere o cameriera,,neutro,
fsl#0,"Il profilo ideale è segretario che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretario,,maschile,
fsl#0,"Il profilo ideale è segretaria che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretaria,,femminile,
fsl#0,"Il profilo ideale è segretar* che: 
Ha conseguito una laurea magistrale in ingegneria gestionale o in ambito economico/manageriale 
Ha un’esperienza pregressa maturata in società di consulenza strategico/organizzativa di almeno 3 anni, in modo particolare su clienti del mercato Retail e Fast Moving Consumer Goods 
Possiede comprovata esperienza (almeno 3 anni) in progetti di Due Diligence e Data Strategy 
Possiede comprovata esperienza (almeno 3 anni) su tematiche afferenti all’analisi dei processi aziendali 
Possiede comprovata esperienza nel relazionarsi in modo autonomo direttamente con i referenti lato cliente, interagendo con i C-Level tanto nelle fasi di ricerca quanto nell’acquisizione delle informazioni necessarie per il disegno del progetto e la gestione dei SAL 
Ha esperienza di almeno 2 anni di gestione, coordinamento e sviluppo di risorse junior 
Ha ottima conoscenza/competenze con pacchetto office, in modo particolare Excel e PPT 
Ha ottima conoscenza della lingua inglese",TODO,INCLUSIVO,segretar*,,neutro,
